UNIPROT_ID,GENE.NAME,GENE.ID,FASTA,ID,E07,E08,E09,E10,E12,E13,E14,E15,E16,E17,E18,E19,E20,E21,E22,E23,E25,E26,E27,E28,E29,E30,E31,E32,E33,E34,E35,E36,E37,E38,E39,E40,E41,E42,E43,E44,E45,E46,E47,E48,E49,E50,E51,E52,E53,E54,E55,E56,E57,E58,E59,E60,E61,E62,E63,E64,E65,E66,E67,E68,E69,E70,E71,E72,E73,E74,E75,E76,E77,E78,E79,E80,E81,E82,H01,H02,H03,H04,H05,H06,H07,H08,H09,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20
P25311,Zinc-alpha-2-glycoprotein,AZGP1,ZA2G_HUMAN Zinc-alpha-2-glycoprotein OS=Homo sapiens OX=9606 GN=AZGP1 PE=1 SV=2,P25311|Zinc-alpha-2-glycoprotein|AZGP1_sp|P25311|ZA2G_HUMAN Zinc-alpha-2-glycoprotein OS=Homo sapiens OX=9606 GN=AZGP1 PE=1 SV=2,0.504192872,0.691230695,0.96301547,-0.210249549,-0.042135717,0.545659756,-3.92542597,-0.096115275,-0.953015893,0.334141351,-1.915541229,-0.506927823,-0.611478052,-3.586153661,-5.184311959,-1.567584861,-2.461153973,-1.700217303,-1.090334548,-0.55868379,-1.026737697,-4.443893471,-0.914904148,-2.122299879,-1.333604743,-1.813964985,-1.65985468,-0.689013513,-1.575903587,-2.922886027,1.713010481,-1.696735512,-0.952188553,-1.938237392,-1.049552432,-2.505535953,-0.284893546,-2.217876205,0.856384483,-1.475145247,-0.047361659,0.247798052,0.78674264,0.082414384,0.129309068,-0.748912484,0.037653424,-2.222046863,-0.663893566,-1.349547107,0.468550846,-0.649835101,0.082747117,-1.049830176,-2.638100609,-1.436639669,0.620925772,-1.336904644,1.226923473,-2.434943201,-0.787585443,0.478218359,0.80791971,0.976145664,-2.061405702,-3.738709236,-2.151281974,-0.649025283,-0.619166307,-1.16272498,-1.033892381,-1.550933697,0.917168049,-0.439601779,-3.707762651,-4.24286579,-0.7931184,-1.528769527,0.188477701,-2.368200381,-1.269783928,-3.785346821,0.122801438,-2.784463903,-3.859054462,-4.040802108,-3.683503585,-1.060872548,-2.365736537,-3.468256184,-5.44784325,-1.774978398,-1.236154268,-0.23743873
P02652,Apolipoprotein A-II,APOA2,APOA2_HUMAN Apolipoprotein A-II OS=Homo sapiens OX=9606 GN=APOA2 PE=1 SV=1,P02652|Apolipoprotein A-II|APOA2_sp|P02652|APOA2_HUMAN Apolipoprotein A-II OS=Homo sapiens OX=9606 GN=APOA2 PE=1 SV=1,4.743946229,1.334116802,0.651805692,-0.584475819,3.583865441,3.849916978,3.706373786,2.622891613,3.954972678,1.849224701,-0.036655392,0,-0.539420562,1.768472927,-5.500992377,5.270514711,3.074175559,2.121146638,4.200795078,2.043735359,3.437605295,1.383556631,5.170613049,4.501862884,3.49944981,-0.53869157,1.985321682,0.784689409,3.321692715,3.089598916,2.825648884,2.646678222,3.174669159,2.029806342,0.010381214,-0.068273622,1.989076376,-0.178908605,3.156253094,1.307987609,3.800385174,2.525250646,4.957750725,3.492557616,2.297673826,3.079634149,0.613994552,3.574584888,2.342890475,0.075601484,0.878993178,3.131059662,3.196502326,3.165304841,1.948412372,0.022639672,2.906595379,5.063842714,2.330427336,4.375519875,1.646447283,6.193490229,5.383817279,6.455623023,1.064669436,3.799927826,3.700843126,3.119396512,-0.127291291,0.499753742,2.366769367,-0.553239978,1.299033407,4.313420959,2.265545103,2.666366632,2.620742243,2.440553619,4.429496287,3.706617503,3.939925126,3.621942466,6.216891775,2.925474794,5.13417757,4.716727551,4.295936416,6.188911237,0.581460669,4.100861415,-0.104921977,4.555010031,5.902779203,5.713723129
P02647,Apolipoprotein A-I,APOA1,APOA1_HUMAN Apolipoprotein A-I OS=Homo sapiens OX=9606 GN=APOA1 PE=1 SV=1,P02647|Apolipoprotein A-I|APOA1_sp|P02647|APOA1_HUMAN Apolipoprotein A-I OS=Homo sapiens OX=9606 GN=APOA1 PE=1 SV=1,6.807250193,7.358595466,5.764969478,6.10475746,6.286109656,7.080371866,5.659603096,7.703757614,6.027829517,5.552647737,5.798057387,5.787535819,6.527361243,6.31089152,3.321546028,6.14306242,5.695701894,5.529725294,5.927355469,6.192619708,6.028715883,4.44699902,6.736155834,6.86605143,6.299875764,4.302000536,6.283996296,5.674206652,5.12038527,5.495606301,4.838117528,5.342665298,5.48731046,6.035002698,4.234147706,4.9164509,6.402986084,5.169066307,6.037660733,5.495159541,5.464747315,5.614249391,6.42878427,5.725397179,5.921403811,5.650977123,5.289179573,5.563005537,5.534061702,5.244545757,5.901418401,6.041935513,6.367189014,5.384314623,3.15218973,5.339941052,7.271674762,6.777128063,7.217023729,6.009586028,5.775606224,7.149366875,7.12871533,7.275805109,3.729431503,6.070650291,6.003365009,5.564682464,4.579601128,6.243355913,6.022196782,4.2312356,6.235612104,6.5043106,6.407972141,6.283862949,5.814715868,5.685892627,7.463925946,7.059903473,6.018331263,6.138965452,7.535117635,6.508242502,6.689061826,6.595146888,7.1494413,7.040932801,5.68433442,5.748730382,5.472581006,6.620862819,6.163625986,7.403982963
P01008,Antithrombin-III,SERPINC1,ANT3_HUMAN Antithrombin-III OS=Homo sapiens OX=9606 GN=SERPINC1 PE=1 SV=1,P01008|Antithrombin-III|SERPINC1_sp|P01008|ANT3_HUMAN Antithrombin-III OS=Homo sapiens OX=9606 GN=SERPINC1 PE=1 SV=1,3.441337033,1.97450664,2.587656875,1.081468067,2.51438514,2.467342031,1.738415682,3.643693539,2.303864671,2.357783334,1.99500356,1.983666414,2.109481437,2.392368018,-0.020849976,1.736006123,1.926412015,1.220070905,1.331134359,1.87967426,1.003193707,0.571652727,1.771304025,2.914003925,1.502184381,1.369939011,1.710771336,1.495242456,1.941919619,1.272732019,2.901908246,1.785020669,1.496151737,1.953192184,0.658942198,0.624602386,2.893652603,1.878972736,2.732314287,1.966628889,1.416784666,1.268190464,2.901390553,1.880661224,1.515236546,1.544854594,3.0679831,1.409889894,1.79505004,0.697819149,2.713440521,1.818015736,2.808072546,0.979454823,1.708150607,1.139666238,3.31895676,2.427296642,3.61134919,1.483484115,2.088176225,3.229389102,3.209526943,3.618002877,1.34444855,1.081548417,2.682228082,1.900356535,0.067014682,1.678989469,2.025213731,2.09689846,2.26816805,3.073029884,1.629622759,1.501839352,2.069832366,1.51670734,2.768706297,2.463090276,1.497383628,1.519461514,3.107044252,2.066407437,1.87888397,1.806964345,1.838414512,2.809725825,1.614023959,0.798728233,0.340912536,1.888031191,2.396362867,2.164666634
P16157,Ankyrin-1,ANK1,ANK1_HUMAN Ankyrin-1 OS=Homo sapiens OX=9606 GN=ANK1 PE=1 SV=3,P16157|Ankyrin-1|ANK1_sp|P16157|ANK1_HUMAN Ankyrin-1 OS=Homo sapiens OX=9606 GN=ANK1 PE=1 SV=3,-2.027504318,-2.551546947,-3.267503968,-3.274706259,-2.750524582,-6.936263579,-5.120569358,-3.207443126,-4.216418456,-3.732076627,-7.575603012,-8.32550657,-5.064495156,-2.300669753,-7.494871239,-6.220255387,-5.283949082,-6.425409386,-4.975916672,-6.180987896,-9.520327023,-7.199773427,-6.70903617,-4.359540824,-6.836338162,-5.967280343,-7.749294962,-9.914477233,-6.798524698,-4.74204019,-5.611544009,-7.7793621,-7.53357808,-6.638986659,-7.751401458,-6.661919286,-2.750562273,-6.24338145,-2.427112457,-5.558526671,-8.381434625,-6.157656534,-7.475512684,-4.344462199,-3.683259332,-5.891918909,-5.644751323,-4.854280266,-9.136157932,-7.180913003,-2.701460955,-4.436970819,-2.671138227,-5.125938095,-4.80952732,-6.057441049,-7.82697572,-5.946374715,-0.587649658,-5.456990324,-7.143227081,-0.201472379,-2.764824356,1.585940334,-7.339400996,-1.986204158,-1.915437491,-2.325642125,-5.030186227,-2.630474881,-4.486347769,-5.212863697,-2.86209394,-4.534775987,-10.14615898,-9.318382505,-7.257843255,-7.547761034,-7.735045764,-8.186930498,-9.559920893,-7.271545857,-7.480855836,-8.828894274,-6.93077715,-5.670033655,-6.659228449,-8.357224229,-7.27306471,-5.764360504,-8.28712513,-6.782673026,-7.991373229,-5.879375847
P01019,Angiotensinogen,AGT,ANGT_HUMAN Angiotensinogen OS=Homo sapiens OX=9606 GN=AGT PE=1 SV=1,P01019|Angiotensinogen|AGT_sp|P01019|ANGT_HUMAN Angiotensinogen OS=Homo sapiens OX=9606 GN=AGT PE=1 SV=1,2.506798308,1.172697592,1.94753258,1.49872894,0.849761933,2.145213117,0.472292842,2.946593815,1.071255155,1.278895236,2.026296661,1.288942577,1.977511756,2.065962387,-0.025025092,0.778384863,0.646398611,0.286774182,0.722526536,0.573011888,1.576505469,0.11416375,0.795067565,1.949670264,1.607827939,0.888523429,0.672449829,0.714876643,0.683888686,-0.052640581,2.687616136,1.009111878,0.836731271,1.465867328,-0.567328037,-0.972678363,1.695353836,0.930503292,2.280582447,1.531437943,0.381361295,0.144266084,2.5010517,1.214462079,1.828211332,1.646270763,2.968118439,0.830140404,1.239444826,0.046301801,2.000750449,1.267265143,1.499218182,-0.27647155,0.471301372,1.218849517,2.622662912,0.812874865,2.758733674,0.686521027,1.387349109,2.205232302,3.168279116,2.593177519,0.137443512,0.217058442,2.077841134,1.559473969,-1.172598323,0.964977295,1.064848236,1.147269862,1.906900119,2.190080498,0.342524174,0.673645346,0.761351773,1.21408648,1.708020339,1.589432934,-0.046737648,0.296632243,2.184340253,1.062744975,1.764336211,0.785516356,1.87808331,1.811180816,0.644511543,-1.322713033,-0.447612298,1.022844483,0.9145396,1.90869216
P15144,Aminopeptidase N,ANPEP,AMPN_HUMAN Aminopeptidase N OS=Homo sapiens OX=9606 GN=ANPEP PE=1 SV=4,P15144|Aminopeptidase N|ANPEP_sp|P15144|AMPN_HUMAN Aminopeptidase N OS=Homo sapiens OX=9606 GN=ANPEP PE=1 SV=4,0.91214141,4.354852601,4.228023598,-6.04320712,2.115920507,-2.675330618,-2.09471896,2.554304405,0.57127642,-0.656155779,-3.227324694,-5.093948317,-4.460351517,0.147726546,-2.608300628,-5.95716139,0.699361966,-2.682569071,-0.56538025,-0.292707531,-4.407338782,-0.029345124,0.001443727,1.294788646,-0.184193921,-1.242883423,-3.643313162,-6.214885734,-1.971649825,-1.128000457,-2.174885046,-3.472116211,0.391067414,-5.074340014,-0.861766002,-3.489067543,2.912418473,-3.889327158,-0.196525922,-4.968882851,0.135962447,-0.135010882,1.603320856,1.879609952,3.325547952,-1.837638496,2.05797405,0.705163123,-1.922876399,-1.286993556,-0.391186538,0.002013366,-2.014515921,-3.329720369,1.969537011,2.358057844,0.672276906,-7.314148044,1.082888233,-8.674632954,-0.791851849,0.218503985,-2.82451721,-2.723775293,0.276489017,-1.771467797,-3.921650895,2.043048029,-4.320673489,-3.073638007,2.78587043,1.620496688,-3.799988147,-5.561260863,-4.463565471,-0.710499314,-8.63671287,-1.343308022,-2.065507826,-8.399617589,-6.373170295,-6.783141025,-4.411902505,-2.757842429,-8.345010526,-6.161475413,-4.24050191,-7.470703879,-2.392352792,-7.516825344,-1.399612057,-2.719638928,-7.991373229,-3.971071036
P01023,Alpha-2-macroglobulin,A2M,A2MG_HUMAN Alpha-2-macroglobulin OS=Homo sapiens OX=9606 GN=A2M PE=1 SV=3,P01023|Alpha-2-macroglobulin|A2M_sp|P01023|A2MG_HUMAN Alpha-2-macroglobulin OS=Homo sapiens OX=9606 GN=A2M PE=1 SV=3,9.880119692,7.515371751,8.708699145,8.224049786,9.041046481,9.529330526,10.11331952,10.7822116,8.819487038,10.75394107,9.357550468,9.533985607,8.711644492,10.17894878,6.929495884,8.5023798,9.376741749,8.908459125,9.994947263,8.782924038,9.413407214,7.501019999,9.096267123,9.992720661,9.10611073,8.022963558,8.252897639,8.994873926,8.34528891,8.84867851,8.778499939,8.200135631,8.189177429,10.06621006,9.594581895,10.00632024,9.762017354,8.15099439,8.78261862,8.556766744,8.896034166,7.205367782,9.261443471,8.700688796,9.077468496,9.266387158,10.03780541,9.182073824,8.562588333,8.286074499,9.829395573,8.389959993,9.572688783,8.238584857,10.06188874,7.519874726,9.612550062,9.446728337,10.08136726,9.082151531,9.252603716,8.330199921,8.276992754,8.410033015,9.067510458,9.205299818,9.714479275,9.805721781,9.738948211,9.17363751,9.373758853,8.605683898,8.330105658,8.422083403,9.956705395,9.050045496,9.920847561,8.67533615,9.740340671,10.28651063,8.824309302,8.781932931,9.470992218,9.193952868,9.616704057,8.29971778,9.774590014,7.966587185,8.550597443,9.082287419,8.736077531,10.17495845,9.459891831,9.612569585
P02765,Alpha-2-HS-glycoprotein,AHSG,FETUA_HUMAN Alpha-2-HS-glycoprotein OS=Homo sapiens OX=9606 GN=AHSG PE=1 SV=2,P02765|Alpha-2-HS-glycoprotein|AHSG_sp|P02765|FETUA_HUMAN Alpha-2-HS-glycoprotein OS=Homo sapiens OX=9606 GN=AHSG PE=1 SV=2,3.214889852,3.000401626,0.820374904,1.60817999,2.435477092,3.029598419,2.248492256,2.797812386,3.210522332,2.900364678,1.265978287,0.784030769,1.469903552,1.316390071,-0.662941176,2.203162765,1.525398528,0.985263,1.82085751,1.665395487,1.716249806,0.489527406,1.123061898,4.04414734,1.656931773,-0.275416975,1.165081657,1.471681504,0.8871614,1.288808632,1.339624607,0.744446675,-0.633583899,2.239220877,-0.864821913,0.045266454,1.759680957,1.228124881,2.67303553,2.347381274,1.18550467,1.358852381,1.087042642,1.617171361,1.485553716,0.338733638,2.583988821,1.209120473,-0.141427623,-0.221554988,1.410193082,1.333049325,2.547917053,0.728381486,1.253862849,-0.500712907,2.22058772,1.914613832,3.642161908,1.353068583,1.400480888,4.121702175,2.430554459,3.236981755,0.551151872,-0.713270911,1.394905911,1.707964618,1.752902327,1.998953544,1.536844885,2.501827627,1.50955022,2.469876213,2.491523792,1.952726281,2.434592688,0.30074632,2.79555031,3.468230408,2.044596113,1.898822454,3.443438365,2.424421664,3.105772832,1.713522866,3.784468282,3.187995498,1.665364375,1.204730748,1.200698065,2.403403588,2.427451339,2.459145292
P08697,Alpha-2-antiplasmin,SERPINF2,A2AP_HUMAN Alpha-2-antiplasmin OS=Homo sapiens OX=9606 GN=SERPINF2 PE=1 SV=3,P08697|Alpha-2-antiplasmin|SERPINF2_sp|P08697|A2AP_HUMAN Alpha-2-antiplasmin OS=Homo sapiens OX=9606 GN=SERPINF2 PE=1 SV=3,2.398397697,2.008519662,2.698276216,0.00065836,1.794012391,2.054345557,0.944331704,2.526317846,1.1268377,0.696623234,2.59530599,1.267829098,2.504542915,1.962868894,1.371950818,1.820393849,1.772101955,1.371628349,0.621752356,1.168638063,1.556457995,0.954483464,1.290299966,2.104291723,1.580798061,1.097782689,1.026053891,1.373141986,0.386185121,0.668549529,1.990528565,0.391937696,1.417047218,1.750918706,0.633266512,0.809477891,2.564233396,1.00472407,2.753031388,1.197621526,1.47124021,1.461863671,2.498233629,1.506926147,0.756767705,1.215233948,2.976041397,1.500379279,0.95478565,0.032281244,1.460250271,1.591131875,2.423764706,0.67689551,1.542930952,0.703481768,2.06056493,2.234921767,2.777155241,1.506309451,1.592610909,2.624838082,1.954028661,3.057890874,0.750585209,0.959945718,1.859621391,1.462364511,-0.01901036,1.027135189,1.231919474,2.288593088,0.855422111,2.119443314,1.24587317,1.167272495,1.142186643,1.362446582,2.691788926,1.709158049,0.638089765,0.91404427,1.937643391,0.838449832,1.032647635,0.824950954,1.339679444,1.897912647,0.382758696,0.564138204,-0.232530325,1.355282757,1.15406497,1.160324634
P04217,Alpha-1B-glycoprotein,A1BG,A1BG_HUMAN Alpha-1B-glycoprotein OS=Homo sapiens OX=9606 GN=A1BG PE=1 SV=4,P04217|Alpha-1B-glycoprotein|A1BG_sp|P04217|A1BG_HUMAN Alpha-1B-glycoprotein OS=Homo sapiens OX=9606 GN=A1BG PE=1 SV=4,3.674556354,2.526435959,2.53528915,2.250909044,2.896591674,3.516744952,2.650665418,4.048719677,3.799289891,3.440125972,2.99841648,2.567479794,3.24687374,3.092058922,1.893241307,2.376303214,2.372210348,1.12312228,1.807164682,2.896056827,2.065139721,1.748374774,2.682044767,2.583512591,2.053139359,2.356254568,2.513417765,2.852181887,1.927512292,2.52485854,3.119760637,2.275220247,2.237122039,3.067085359,1.557379126,-0.21953125,3.570842578,2.541744172,3.177070425,3.033865895,2.469451983,2.161129367,3.677496271,2.54687664,2.426230649,2.503872134,3.678625196,2.341246886,2.067032635,1.564014246,3.223231673,2.565013286,2.765020197,1.64395026,1.054419072,2.066829193,3.721569114,2.463088091,4.800006934,1.520997931,2.817848703,3.404218669,3.196925678,4.354849707,1.571373989,1.217783669,2.741501378,3.090498237,2.061395984,2.527279997,2.1469575,1.22425122,2.266565748,3.863717567,1.624358815,1.213508643,2.367938222,2.767784122,2.886716465,2.902990383,1.287825651,1.600667375,3.346016705,2.098126739,0.965197376,1.502962579,2.374044481,2.658072143,1.361351305,0.883202802,-0.084970944,2.501689951,1.86976336,2.804761808
P01009,Alpha-1-antitrypsin,SERPINA1,A1AT_HUMAN Alpha-1-antitrypsin OS=Homo sapiens OX=9606 GN=SERPINA1 PE=1 SV=3,P01009|Alpha-1-antitrypsin|SERPINA1_sp|P01009|A1AT_HUMAN Alpha-1-antitrypsin OS=Homo sapiens OX=9606 GN=SERPINA1 PE=1 SV=3,7.076084804,7.039001739,7.017725411,6.152457583,6.788401085,6.647405425,5.36745203,7.07306061,7.226645449,6.260804348,8.389651311,6.684768076,8.930479093,7.115321262,6.305539465,7.195015293,6.120431918,4.770819812,4.880400008,6.239472779,5.275550805,5.555979265,6.4098682,6.531228514,5.488206925,5.747560369,5.228395497,6.259746662,5.28942379,6.736463034,8.437463021,5.140677018,6.486714906,6.02743009,6.004779124,4.935710247,7.03043051,5.546488112,6.26610981,6.083855292,6.780618457,6.516925498,7.501142934,5.828627284,6.754399234,6.54679613,7.415296513,6.725365424,6.052520608,5.761472529,6.546904094,6.260506939,6.269603939,4.592606966,6.367851202,7.939260526,7.521028739,6.076895838,7.587483945,5.23578002,6.641763204,7.080229983,6.887594473,7.517193154,5.851166503,5.020043932,5.923123999,6.784389415,5.508604344,5.563464447,5.182538847,7.121681486,5.631950212,6.963422115,5.483132374,4.412765027,5.323042808,6.520301042,5.926990797,6.477721048,4.820506749,4.684479969,6.22684329,5.482132922,5.548737576,5.051476658,5.438505196,6.37501028,4.36347203,4.199986207,4.385967266,5.316727052,5.718146246,6.007699897
P01011,Alpha-1-antichymotrypsin,SERPINA3,AACT_HUMAN Alpha-1-antichymotrypsin OS=Homo sapiens OX=9606 GN=SERPINA3 PE=1 SV=2,P01011|Alpha-1-antichymotrypsin|SERPINA3_sp|P01011|AACT_HUMAN Alpha-1-antichymotrypsin OS=Homo sapiens OX=9606 GN=SERPINA3 PE=1 SV=2,4.731908508,4.205401254,6.03076158,2.650681386,4.18384455,3.947867466,1.965873923,4.467191874,4.40332788,3.320269314,4.674266097,3.169626183,4.878404255,3.989558953,2.533696988,2.265060281,3.340706388,1.600962707,1.332189101,3.069289515,2.773975368,3.077187591,4.01717129,3.767858871,3.642950918,3.676569639,3.055140534,3.156028205,2.618822962,3.672955126,5.159579259,2.856983017,4.598691983,3.152851947,4.012231261,2.298108675,5.088022611,3.361429003,3.944581345,2.585462655,4.718182803,4.232940338,5.491794067,3.018318657,3.698900459,4.356658563,5.31228804,4.663587936,4.438856592,3.381099697,4.068879079,3.621329112,3.638738415,2.536807264,4.316246249,3.748995247,5.243524531,3.502367075,5.107125816,2.486024072,3.665197853,3.956168449,4.217486468,4.496832523,3.955484932,2.737892803,4.066727842,4.714799481,2.507616605,3.191932981,2.751051469,5.020775686,2.788601153,4.870415151,1.930368343,1.637515622,2.667602135,4.167479789,3.516469508,2.733992181,1.48726099,2.202648743,2.925143333,2.19681639,1.658529909,0.488401507,2.118004749,3.219045929,1.850640596,1.190998922,0.753268322,2.344348879,2.685003166,2.874641874
P19652,Alpha-1-acid glycoprotein 2,ORM2,A1AG2_HUMAN Alpha-1-acid glycoprotein 2 OS=Homo sapiens OX=9606 GN=ORM2 PE=1 SV=2,P19652|Alpha-1-acid glycoprotein 2|ORM2_sp|P19652|A1AG2_HUMAN Alpha-1-acid glycoprotein 2 OS=Homo sapiens OX=9606 GN=ORM2 PE=1 SV=2,2.197821465,-0.067702754,1.576242273,2.64483496,3.002725798,2.533611035,0.637380738,2.052619883,3.152553258,-0.679906518,0.002108713,0.033048795,1.806332534,0.048503178,-0.991617163,1.338202573,1.024824345,0.013064168,0.583449874,0.921785042,0.940757851,1.634470938,1.841698285,2.279917118,1.785409939,1.255367445,1.460036279,2.234403521,2.660073691,-0.158734428,3.639531716,1.676960923,2.175990978,0.591172932,-0.518770275,0.345791229,2.549300423,-0.805378005,1.691303454,2.197427644,2.501729153,1.313540924,3.318973689,1.352874939,0.706876803,1.689044011,2.277468037,0.379784355,2.785421523,0.737977833,-1.125510605,2.469277865,0.08004477,1.720646004,0.501465037,0.933170354,2.419813273,2.648735836,2.302975374,1.05470437,0.484873976,3.065869254,2.394499195,2.201024328,0.03883812,0.546164715,-0.004029619,1.180864592,-0.723624586,-0.268367517,0.683276619,2.051321012,0.630336072,2.897962968,-0.57129172,0.852723555,-0.552614966,0.141572111,2.915946832,1.308873928,1.519244635,0.128658388,2.834190785,0.103358149,0.877461591,-0.095891317,-0.008501973,-1.619118856,0.41724636,-0.370682414,0.350483477,0.777535844,2.658178796,2.265136916
P02763,Alpha-1-acid glycoprotein 1,ORM1,A1AG1_HUMAN Alpha-1-acid glycoprotein 1 OS=Homo sapiens OX=9606 GN=ORM1 PE=1 SV=1,P02763|Alpha-1-acid glycoprotein 1|ORM1_sp|P02763|A1AG1_HUMAN Alpha-1-acid glycoprotein 1 OS=Homo sapiens OX=9606 GN=ORM1 PE=1 SV=1,4.469044629,3.395728552,4.040530719,2.64556706,4.561373486,2.56654873,2.256331611,3.350608473,5.18280026,0.016846808,1.202653886,0.9633895,3.767366738,1.985355959,0.924950167,0.591617592,2.655303327,0.274720247,0.236953442,2.989008468,1.038960402,2.581824069,4.349535742,3.460334722,0.965419198,3.972169205,1.215624294,2.514586856,3.104724157,2.949024175,6.225452618,2.576948089,5.243771948,1.533701007,1.938752194,1.845949813,4.86467215,2.196256248,2.853293465,2.352287848,2.366235027,4.374271272,6.181070856,1.727496496,3.086961142,3.736173494,4.261330035,4.2115783,3.613553701,3.109041825,1.075824565,4.338513519,2.520955432,3.644367367,3.212164029,3.264948439,3.935316554,4.249100216,4.195403528,3.049854049,3.317739082,4.970345973,4.904322253,3.606810994,2.82266529,2.999262022,3.040011566,2.602734347,1.785739457,2.125352642,1.655686206,3.374683467,3.407751371,5.354742892,-0.466315897,1.460935363,0.804786514,2.619256283,3.740157987,1.617392876,2.754515544,0.61963766,3.794015214,1.009778093,1.630975773,0.433878775,-0.286719617,2.506545887,0.508997715,0.477322404,0.381454304,1.477318747,3.215227756,2.671081109
P43652,Afamin,AFM,AFAM_HUMAN Afamin OS=Homo sapiens OX=9606 GN=AFM PE=1 SV=1,P43652|Afamin|AFM_sp|P43652|AFAM_HUMAN Afamin OS=Homo sapiens OX=9606 GN=AFM PE=1 SV=1,0.861909896,0.100857453,-1.159997593,0.0570504,-0.156209177,0.916129913,-0.23172005,0.916409193,-0.979137409,0.750660294,-0.167281619,-0.130528785,-0.872283619,-0.512864906,-1.982852547,-0.488752811,0.02050232,-0.905584398,0.028689886,-0.756538644,-0.117358142,-6.129818209,-1.433848766,-0.050776421,0.454344114,-3.246570007,-0.711405185,-0.459367661,-1.413689094,-0.696546994,-0.827067947,-0.670709809,-2.492092722,-0.886979134,-1.616814542,-2.302478716,0.379898949,-0.524621656,1.106817132,-0.03647457,-2.870452133,-1.258277547,-1.016085841,-1.06870908,-1.398495751,-1.793932368,0.541357051,-1.362412547,-1.543686666,-1.911924893,-0.663000758,0.043140178,0.56343582,-2.131796808,-1.512127824,-1.989994206,0.722389544,0.129115727,2.481503575,-0.88711253,-0.729663962,1.047993799,0.236324082,0.322493011,-0.95875939,-3.044421523,-0.773017574,-1.437032952,-0.112746928,-1.204203513,-0.664361412,-0.599375941,-0.751298269,-0.692482075,-1.211882694,-1.26002456,-0.590415903,-1.176956126,0.943973876,0.347923303,-1.226095956,-0.757378692,0.694179721,-1.071798263,-0.94835321,-1.816736795,-1.155597959,-0.787274018,-1.746111826,-2.352750836,-2.691373902,-0.74733231,-0.693482394,0.255685505
Q15848,Adiponectin,ADIPOQ,ADIPO_HUMAN Adiponectin OS=Homo sapiens OX=9606 GN=ADIPOQ PE=1 SV=1,Q15848|Adiponectin|ADIPOQ_sp|Q15848|ADIPO_HUMAN Adiponectin OS=Homo sapiens OX=9606 GN=ADIPOQ PE=1 SV=1,-0.581727265,-3.759686444,-1.104189225,-2.671009697,-2.441028847,-2.589525911,-2.624549852,0.569689534,-2.963025133,-1.700897895,-2.491293651,-1.120660974,-2.922197418,-0.007669994,-6.076491846,-1.550882354,-2.435862683,-2.615262323,-2.27694703,-2.152968604,-4.735715346,-3.644958527,-1.88456059,-0.794764186,-3.304149768,-3.775060534,-2.650739694,-3.511530343,-3.31857696,-2.019966896,-0.471217626,-1.056802239,-4.582369232,-0.208590235,-4.657981475,-3.281533588,-1.648215298,-2.9670898,-3.211489821,-3.777169339,-2.519101395,-5.475939354,-3.67283269,-1.792894266,-2.08440193,-1.149824378,-3.658744962,-0.62547035,-2.170858343,-0.896624405,0.32383133,-2.963881877,-1.381217781,-3.927202421,0.403935485,-0.825763384,-2.318918472,-1.443821929,-0.290310871,-1.308232402,-2.556528685,-3.637798267,-2.144199009,-1.478042089,-6.401868731,-0.612629724,-1.941184197,-1.122172079,1.565764809,-0.606305196,-2.890808868,-3.455913262,-3.865005116,-4.332563684,-0.861979612,-3.78523452,-2.710250099,-2.999591533,-2.792069102,-0.091515905,-1.642812329,-2.207141783,-2.313022233,-4.285408409,-1.887051374,-2.409716664,-0.802124206,-2.566012883,-6.631646801,-2.127628334,-4.055314949,-3.937551816,-1.182515432,0.32806156
P60709,"Actin, cytoplasmic 1",ACTB,"ACTB_HUMAN Actin, cytoplasmic 1 OS=Homo sapiens OX=9606 GN=ACTB PE=1 SV=1","P60709|Actin, cytoplasmic 1|ACTB_sp|P60709|ACTB_HUMAN Actin, cytoplasmic 1 OS=Homo sapiens OX=9606 GN=ACTB PE=1 SV=1",-1.591213842,1.536793114,4.035216203,0.032967931,2.592003872,-1.161020949,0.288655046,2.358913206,1.469326323,4.038323155,-0.387652864,-1.062320229,0.263244516,0.276334157,-2.598150938,-0.735919626,-0.400908919,-0.911220612,0.437919379,0.155040582,0.006240434,-0.654455467,3.004707245,1.24196594,-2.837710036,-2.043162007,-1.488575671,-0.743593483,-1.398766208,-0.143321256,2.136445992,-2.516934523,2.032976524,3.811486607,3.204095358,0.273798461,1.141262967,-1.403057346,1.385677171,-1.121111284,2.919938109,0.826829873,2.926375283,-0.832640445,3.592293849,2.210701464,2.19827989,2.454300617,-0.484649024,-0.842052843,-0.442841626,0.677086404,2.708472545,-0.130419437,2.865151405,0.767371155,3.662736636,2.16475994,6.093435282,0.463517471,0.945113745,2.986766753,0.615777669,3.325641551,-1.374585052,-0.061495865,1.97483226,2.120844743,-0.583146593,-0.804582402,0.082303346,3.194281974,0.564339888,3.218884683,-0.4571608,-1.835341239,-0.682239516,-0.677375177,1.974135528,0.051277385,-0.644789978,-1.521999003,1.975323668,0,1.407286019,0.304233405,1.39508774,2.752815171,-0.546899342,-0.25964319,1.222602998,0.133016498,1.21582921,2.447287023
