AccessionsID,ProteinAccessions,Qvalue,Genes,ProteinDescriptions,ProteinNames,AP1,AP2,AP3,AP4,AP5,AP6,AP7,AP8,AP9,AP10,NC1,NC2,NC3
P41222,P41222,0.066322402,PTGDS,Prostaglandin-H2 D-isomerase,PTGDS_HUMAN,-3.500061271,-3.119448476,-1.834696138,-3.731009859,-5.275236511,-3.553689444,-2.235538005,-3.25274322,-0.840846785,-1.79237476,-6.366081848,-1.158096329,-1.401395911
P43121,P43121,0.017764989,MCAM,Cell surface glycoprotein MUC18,MUC18_HUMAN,-3.049669858,-6.756921144,-3.478087847,-3.405296174,-3.793402877,-3.156128673,-2.353035617,0.498619179,-6.680631935,-2.594795216,-4.935853922,-7.972581201,-7.258636354
P43251,P43251,0.011173676,BTD,Biotinidase,BTD_HUMAN,-0.209983345,0.296213737,-0.107164499,0.396893885,-0.677203236,-0.349366073,-0.281153795,0.4395852,0,0.345885449,-0.36703705,-0.046503453,0.018649434
P43652,P43652,1.61E-08,AFM,Afamin,AFAM_HUMAN,2.030102606,2.094502253,1.712936617,2.137525699,1.228829887,1.416547811,1.32950146,1.896408978,1.154760288,2.319125924,1.212814408,1.217596293,1.38042106
P45974,P45974,0.156836605,USP5,Ubiquitin carboxyl-terminal hydrolase 5,UBP5_HUMAN,0.920636264,0.987779273,-1.20540601,0.818716589,-3.825083246,-0.270390735,-4.168665225,-2.481701243,-2.684398131,-6.288250083,-4.373495393,-4.290234928,-3.927795413
P47756,P47756,0.062675716,CAPZB,F-actin-capping protein subunit beta,CAPZB_HUMAN,5.284825048,4.630106566,1.675809971,1.984331657,-2.607372207,2.704467571,-2.483091853,0.269590393,-1.160063184,-3.941833511,1.085916147,-1.647148467,-0.920899385
P48506,P48506,0.029827489,GCLC,Glutamate--cysteine ligase catalytic subunit,GSH1_HUMAN,1.078346059,0.60910838,0.588764024,-2.615973485,-1.306775622,0,-5.175815524,-2.971132894,-3.581267883,-6.534341741,-0.959786199,-4.912943941,-3.757024821
P48740,P48740,0.011061138,MASP1,Mannan-binding lectin serine protease 1,MASP1_HUMAN,-1.775661686,-1.377920651,-1.606335968,-1.586994194,-1.306775622,-1.84724556,-2.401468641,-1.503639463,-1.961209647,-1.220510607,-2.677581216,-2.578346952,-2.039108356
P49641,P49641,0.176532547,MAN2A2,Alpha-mannosidase 2x,MA2A2_HUMAN,0.618043179,2.101313365,1.098586514,2.200985412,-0.725660332,-0.322823674,-0.567251786,0.447743596,-0.054792511,-1.866678977,-0.161038465,-1.605150523,-1.12026906
P49721,P49721,0.108188863,PSMB2,Proteasome subunit beta type-2,PSB2_HUMAN,-0.916556985,1.079941013,1.498458449,2.536176791,-3.669698778,-1.84724556,3.882791247,3.233022905,3.761484436,4.220377359,-0.113106548,2.183497628,4.052260151
P49747,P49747,0.014689483,COMP,Cartilage oligomeric matrix protein,COMP_HUMAN,-3.005967072,-6.457492364,-6.372524378,-4.969381523,-4.984399484,-2.511316276,-5.378909892,-2.117850182,-3.581267883,-1.804129334,-7.184602937,-4.775725049,-2.228030299
P49773,P49773,0.064644558,HINT1,Histidine triad nucleotide-binding protein 1,HINT1_HUMAN,-0.624385938,-0.631459096,-6.372524378,-1.4832279,-2.321034234,-1.894370983,-6.995059647,-5.865847553,-6.374871634,-7.281828775,-6.135266857,-7.972581201,-7.173123681
P49908,P49908,0.000746346,SELENOP,Selenoprotein P,SEPP1_HUMAN,3.212091509,3.887140539,3.379670396,3.932190254,-0.785994084,2.817163188,-2.471171023,3.176852835,2.034143294,-0.698333426,3.253556322,-0.643847361,2.780883017
P49913,P49913,0.020496065,CAMP,Cathelicidin antimicrobial peptide,CAMP_HUMAN,-3.939571797,-6.47000328,-4.785826447,-5.440355158,-4.958177911,-4.694422495,-2.709671157,-3.360807676,-3.382163173,-4.918214408,-4.364845379,-3.36266537,-1.22704121
P50395,P50395,0.02542474,GDI2,Rab GDP dissociation inhibitor beta,GDIB_HUMAN,-1.402092422,-1.786232253,-1.479050313,-4.932816058,-2.125324587,-1.110586992,-3.792036333,-2.532495284,-4.994018804,-2.386058048,-6.553504034,-3.666310469,-2.228030299
P51693,P51693,0.151234673,APLP1,Amyloid-like protein 1,APLP1_HUMAN,-5.367370392,-4.42853937,-4.029376452,-2.364573959,-4.309809609,-7.149178104,-2.481885274,-3.142029679,-3.67723826,-0.443032395,-5.785889352,-2.498920168,-2.2306681
P51884,P51884,0.011234396,LUM,Lumican,LUM_HUMAN,0.062578567,-0.155568917,0.561348373,0.666840479,0.453710892,0.389223269,0.257057351,-0.142511129,-0.672864264,0.42965282,0.187323474,0.069473564,0.564830541
P52209,P52209,0.011795666,PGD,"6-phosphogluconate dehydrogenase, decarboxylating",6PGD_HUMAN,-0.809985339,0.296213737,-3.488530782,-0.338219477,-1.823995332,-2.473484185,0.033413468,-2.643302254,0.153216045,-0.618799723,-1.304794946,-3.138512368,-1.429714672
P52566,P52566,0.197746094,ARHGDIB,Rho GDP-dissociation inhibitor 2,GDIR2_HUMAN,1.826328514,1.97146196,1.671453861,3.836584556,2.158158288,1.609673537,0.578614254,3.103626069,0.735363211,1.881981181,0.258720652,0.99676638,0.987326503
P53634,P53634,0.154861047,CTSC,Dipeptidyl peptidase 1,CATC_HUMAN,-2.397880001,-1.254095393,-1.347935503,-2.542133235,-1.503910791,-2.731830681,-1.108553694,-0.544641356,0.319759668,-0.426736644,-2.234001754,-1.299149629,-0.920899385
P54108,P54108,0.218807354,CRISP3,Cysteine-rich secretory protein 3,CRIS3_HUMAN,-4.447302184,-4.828856617,-4.923365064,-3.831771291,-4.160291768,-1.513307882,-0.647593737,-1.211737714,-2.515599389,-0.667756354,-4.731302675,-3.169450267,-1.457686583
P54289,P54289,0.026083789,CACNA2D1,Voltage-dependent calcium channel subunit alpha-2/delta-1,CA2D1_HUMAN,-4.000314999,-7.050771293,0.344932558,-4.069632789,-4.984399484,-2.511316276,-2.810686782,-3.231940965,-2.731219434,-2.818619868,-5.269919156,-2.113568063,-3.468838491
P54578,P54578,0.197720379,USP14,Ubiquitin carboxyl-terminal hydrolase 14,UBP14_HUMAN,2.07656945,1.632041691,1.48811355,2.448448923,0.348724713,0.137932578,-0.762627717,0.487936704,0.103473956,1.696894787,0.185251258,-0.481704165,0.417585853
P54764,P54764,0.148830759,EPHA4,Ephrin type-A receptor 4,EPHA4_HUMAN,-2.512342394,-2.969618038,-2.189038619,-4.435852064,-4.052957781,-2.978586753,-7.68049629,-0.485370707,-5.204425208,-6.040247893,-0.682388908,-4.821880737,-4.340087182
P54802,P54802,0.157230825,NAGLU,Alpha-N-acetylglucosaminidase,ANAG_HUMAN,-5.902405044,-5.394903569,-5.157560976,0.113951356,-1.225610608,-3.156128673,-0.554067422,-1.168934044,-2.797418064,-1.895989472,-4.364845379,-4.46031136,-3.757024821
P55056,P55056,0.00015044,APOC4,Apolipoprotein C-IV,APOC4_HUMAN,-0.970723172,-0.889349343,-0.794365589,-1.018225058,0,0.240746447,-1.25942911,-0.925561588,-1.912279571,-1.085241744,-1.635363636,-1.28394734,-1.137316377
P55058,P55058,0.01301968,PLTP,Phospholipid transfer protein,PLTP_HUMAN,-1.793336361,-1.332048157,-1.847193236,-1.786067271,-2.351525767,-1.328450082,-1.622285471,-1.035999302,-1.846285449,-0.765691077,-1.699442828,-2.29116586,-2.934859866
P55072,P55072,0.073095349,VCP,Transitional endoplasmic reticulum ATPase,TERA_HUMAN,-4.271616697,-3.548460571,-1.711829435,-5.341392631,-5.616762999,-5.074331289,0.033413468,-3.48300522,-1.408593508,-1.79237476,-0.766543707,-1.237947146,0.130558317
P55103,P55103,0.059687641,INHBC,Inhibin beta C chain,INHBC_HUMAN,-7.489804464,-4.07870595,-5.168711436,-5.020025581,-6.500773603,-3.170786616,-5.877228614,-2.547457095,-2.684398131,-3.039035367,-6.358213419,-7.211621565,-7.258636354
P55145,P55145,0.18588267,MANF,Mesencephalic astrocyte-derived neurotrophic factor,MANF_HUMAN,-3.326952942,-0.389484348,-2.215393268,1.067178576,2.125899912,-4.404898837,-2.596626256,-3.335399861,-3.51346325,-0.350639361,-4.731151042,-4.890026401,-3.927795413
P55268,P55268,0.068803741,LAMB2,Laminin subunit beta-2,LAMB2_HUMAN,-4.387227078,-4.528488076,-3.029442616,-6.750681178,-2.542596881,-5.702157404,-4.685443293,1.605456188,-6.680631935,-6.163755272,-0.548530591,-2.575841446,-2.149033548
P55285,P55285,0.175868349,CDH6,Cadherin-6,CADH6_HUMAN,-7.269184511,-5.394903569,-2.91861369,-1.986566741,-1.513388589,-1.444773629,0.628303807,0.002457622,-0.369117224,-0.35371634,-1.175452272,-3.802372677,-2.126377799
P55290,P55290,0.052208235,CDH13,Cadherin-13,CAD13_HUMAN,-5.628279685,-4.828856617,-4.029376452,-5.630770583,-5.579350302,-4.64596907,-9.178586524,-5.481712617,-5.425602744,-5.595903588,-5.211562756,-7.316599319,-3.170956006
P55774,P55774,0.097157004,CCL18,C-C motif chemokine 18,CCL18_HUMAN,-4.957539729,-1.393094374,-2.39514473,-1.786067271,-4.020255091,-4.206676852,-7.68049629,-3.423288155,-6.680631935,-5.46940501,-5.771357058,-4.775725049,-5.286054225
P58166,P58166,0.166488043,INHBE,Inhibin beta E chain,INHBE_HUMAN,-2.874917765,-3.264809311,0.421155884,-1.689358483,-3.53686151,-3.44048493,-4.774975773,-4.122297172,-2.543900768,-4.794897287,-6.553504034,-1.594241664,-1.22704121
P59665,P59665;P59666,0.010977263,DEFA1;DEFA3,Neutrophil defensin 1;Neutrophil defensin 3,DEF1_HUMAN;DEF3_HUMAN,1.826328514,2.938179806,1.48811355,2.865749192,3.019828011,3.051486789,1.301630682,1.529378796,-0.683033298,5.04280416,-1.258836217,-1.567317482,-1.631583664
P60174,P60174,0.021354515,TPI1,Triosephosphate isomerase,TPIS_HUMAN,-3.227285353,-4.329105983,-6.140226429,-2.501423556,-3.373749102,-3.862951581,-3.256931714,-8.432894204,-4.174928514,-2.483242999,-5.433869776,-4.890026401,-2.228030299
P60709,P60709,0.000832693,ACTB,"Actin, cytoplasmic 1",ACTB_HUMAN,0.508967375,0.790750544,-0.517532159,1.790827728,1.209352967,0.445102825,-0.725737307,1.426929045,-0.640803042,3.240593337,-0.277525285,0.916763489,3.139880145
P61088,P61088,0.173392081,UBE2N,Ubiquitin-conjugating enzyme E2 N,UBE2N_HUMAN,-0.094968277,1.300959056,-1.002851781,-0.615131519,0.333515482,-0.322823674,-1.25942911,0.395807026,-0.778484695,0.035738438,-0.084030234,-0.711959661,1.371815838
P61158,P61158,0.052158865,ACTR3,Actin-related protein 3,ARP3_HUMAN,-2.19359746,-2.486860487,0.068350477,-2.443767745,-3.001819237,-0.246628907,-4.108285875,-1.60338215,-1.961209647,-4.659099247,1.499619587,-3.802372677,-1.769210747
P61586,P61586,0.111628941,RHOA,Transforming protein RhoA,RHOA_HUMAN,-0.508544781,-1.964974829,-3.605818125,-2.928659052,-1.967437396,-1.581309826,-4.897937781,-0.50118145,-3.581267883,-1.682842931,-1.691289354,-2.113568063,-0.336427228
P61626,P61626,0.089018095,LYZ,Lysozyme C,LYSC_HUMAN,1.107394085,-4.147974602,-2.440983905,-1.4832279,-2.351525767,0,2.088834262,3.901313427,1.154760288,-1.331154868,-1.435665126,1.634007007,1.626095077
P61769,P61769,0.038558702,B2M,Beta-2-microglobulin,B2MG_HUMAN,-4.555720016,-5.469497108,-3.369256168,-3.478467786,-5.02218403,-3.615853883,-7.247150623,-5.481712617,-4.991613829,-4.719731904,-7.184602937,-4.775725049,-5.510388359
P62081,P62081,0.124116969,RPS7,40S ribosomal protein S7,RS7_HUMAN,-5.902405044,-4.036531036,-2.036851505,-3.868477342,-4.742524109,-6.264572465,-2.994804431,-3.124963742,-3.774685403,-1.056920908,-3.783872294,-3.320636381,-2.126377799
P62258,P62258,0.042535723,YWHAE,14-3-3 protein epsilon,1433E_HUMAN,-5.902405044,-5.166726997,-4.101196441,-3.801056698,-5.616762999,-5.041922117,-4.263466818,-4.150729007,-6.374871634,-4.30065931,-5.491502687,-8.190551249,-7.887806661
P62328,P62328,0.018418524,TMSB4X,Thymosin beta-4,TYB4_HUMAN,-7.066485226,-5.653752408,-5.559122773,-4.969381523,-1.998034664,-4.206676852,-6.580027926,-2.547457095,-6.374871634,-1.850882863,-7.184602937,-7.972581201,-7.173123681
P62805,P62805,0.054658445,H4C1,Histone H4,H4_HUMAN,-1.652353966,-3.821204481,-2.885613409,-1.356953581,-2.125324587,-4.877967075,-6.003706306,-3.142029679,-4.000479598,-3.918938635,-6.135266857,-7.972581201,-5.514179274
P62826,P62826,0.061949198,RAN,GTP-binding nuclear protein Ran,RAN_HUMAN,-2.483415771,-2.123158981,-1.347935503,-3.724523133,-3.793402877,-5.702157404,-3.271072794,-2.826498193,-1.961209647,-2.702540588,-0.31755177,-1.424371631,-0.89245442
P62937,P62937,0.01339432,PPIA,Peptidyl-prolyl cis-trans isomerase A,PPIA_HUMAN,-5.868321193,-4.295682009,-3.306570503,-1.4832279,-1.823094364,-4.942081783,-5.145289455,-2.771766022,-3.581267883,-0.160561286,-6.788910366,-7.316599319,-7.479253779
P62942,P62942,0.106812601,FKBP1A,Peptidyl-prolyl cis-trans isomerase FKBP1A,FKB1A_HUMAN,-4.462682339,-5.159821516,-3.600372667,-3.981030235,-6.500773603,-6.193599854,-2.617654915,-2.157965159,-4.883139408,-2.808630965,-3.329999857,-2.173303584,-1.429714672
P63104,P63104,0.015231076,YWHAZ,14-3-3 protein zeta/delta,1433Z_HUMAN,5.42716235,-4.101149506,6.023874038,-2.935690345,-3.984139353,4.608914516,6.624821978,7.475419385,7.108759158,-3.349296924,3.026896817,6.773070044,5.891057896
P63261,P63261,0.180420667,ACTG1,"Actin, cytoplasmic 2",ACTG_HUMAN,-2.483415771,-4.828856617,-2.396169673,-4.969381523,-4.309809609,-5.128654211,-5.378909892,-2.771766022,-2.684398131,-6.450293392,-4.373495393,-2.113568063,-1.457686583
P68032,P68032,0.013632617,ACTC1,"Actin, alpha cardiac muscle 1",ACTC_HUMAN,-0.637624372,-0.359863972,-1.620112225,0.752748232,0.216513815,-2.731830681,-2.482330157,0.269590393,-2.255021673,2.439599903,-6.366081848,-1.800498376,-4.222058363
P68104,P68104;Q05639;Q5VTE0,0.032467407,EEF1A1;EEF1A2;EEF1A1P5,Elongation factor 1-alpha 1;Elongation factor 1-alpha 2;Putative elongation factor 1-alpha-like 3,EF1A1_HUMAN;EF1A2_HUMAN;EF1A3_HUMAN,-2.006247948,-1.298569763,-0.202498482,1.608383887,-1.327064448,-1.185307004,-3.699064556,-3.565626466,-0.637815485,-0.622587439,-3.292768481,-3.251490273,-3.728316471
P68363,P68363;P68366,0.108085595,TUBA1B;TUBA4A,Tubulin alpha-1B chain;Tubulin alpha-4A chain,TBA1B_HUMAN;TBA4A_HUMAN,1.46430217,-4.295682009,1.195627296,-4.28907832,-1.290399326,1.30344834,-0.567251786,1.230523525,-0.3303813,-6.163755272,-0.045740751,-0.210400227,-0.179206691
P68871,P68871,0.000780502,HBB,Hemoglobin subunit beta,HBB_HUMAN,5.274643259,6.432550493,5.853897882,7.147359693,5.720530852,6.008780237,3.861347991,5.238406634,5.155177481,6.925838617,1.742865685,1.368135092,1.803941605
P69849,P69849;Q15155;Q5JPE7,0.186755934,NOMO3;NOMO1;NOMO2,Nodal modulator 3;Nodal modulator 1;Nodal modulator 2,NOMO3_HUMAN;NOMO1_HUMAN;NOMO2_HUMAN,-6.87540638,-3.422290851,-5.016049214,-2.523212127,-4.656293358,-4.64596907,-2.664028601,-5.465184217,-3.886875513,-1.404147912,-7.184602937,-7.316599319,-4.576019224
P69891,P69891,7.59E-05,HBG1,Hemoglobin subunit gamma-1,HBG1_HUMAN,5.852365875,6.705756087,5.695084351,7.773916408,5.565350323,6.652072636,6.612451065,6.608165556,6.571525124,8.02843425,3.085885181,4.125782142,4.180670656
P69892,P69892,0.021907668,HBG2,Hemoglobin subunit gamma-2,HBG2_HUMAN,1.274098075,0.861131834,2.393969695,-1.085811845,1.152905099,1.66592597,0.433444502,2.451871536,1.257810206,0.824112522,2.314510499,2.660242024,3.224589958
P69905,P69905,0.000304901,HBA1,Hemoglobin subunit alpha,HBA_HUMAN,5.545298848,6.369812328,5.80901811,7.356260019,6.303857529,6.737495266,4.679993396,5.809212214,5.603171526,7.669040967,2.050885723,2.04513945,2.459784075
P78417,P78417,0.015834788,GSTO1,Glutathione S-transferase omega-1,GSTO1_HUMAN,-3.032491996,-5.117218075,-5.147497194,-5.411486895,-4.039161483,-4.679634633,-4.862457141,-3.231940965,-3.382163173,-3.477190391,-5.785889352,-2.113568063,-2.2306681
P78509,P78509,0.161518409,RELN,Reelin,RELN_HUMAN,-3.664008121,-4.295682009,-3.084112784,-4.98795009,-2.28113009,-3.244803594,-2.707694233,-2.857785211,-5.400237485,-2.818619868,-3.783872294,-3.086421711,-4.499047093
P78552,P78552,0.175138894,IL13RA1,Interleukin-13 receptor subunit alpha-1,I13R1_HUMAN,-2.874917765,-1.989626198,-3.029442616,-2.552401733,-3.676677718,-5.503845743,-5.877228614,-4.150729007,-6.374871634,-3.918938635,-7.321768848,-6.158294048,-4.576019224
P78563,P78563,0.028280262,ADARB1,Double-stranded RNA-specific editase 1,RED1_HUMAN,2.051285756,3.129154366,2.692743627,0.021148177,-0.506931163,2.38748575,3.741930393,3.911168451,3.295282075,2.037564763,3.522885903,2.283055483,3.790162911
P80108,P80108,0.012108729,GPLD1,Phosphatidylinositol-glycan-specific phospholipase D,PHLD_HUMAN,-1.587908519,-0.33490254,-1.022436426,-1.23462984,-2.408936994,-1.714106981,-0.535401168,-1.301290187,-0.971326228,-0.115317902,-1.249323016,-0.971886732,-0.399065455
P80188,P80188,0.011722558,LCN2,Neutrophil gelatinase-associated lipocalin,NGAL_HUMAN,-5.649664534,-4.492406597,-2.934859379,-5.534946951,-5.616762999,-5.214006652,-7.247150623,-6.0151797,-4.597180164,-2.536863102,-6.358213419,-7.211621565,-5.033947
P80303,P80303,0.193164329,NUCB2,Nucleobindin-2,NUCB2_HUMAN,-3.005967072,-4.828856617,-6.836723923,-1.693210827,-5.579350302,-4.218349232,-5.378909892,-8.432894204,-3.658046349,-4.239904401,-6.135266857,-7.316599319,-7.451356739
P80748,P80748,0.006592204,IGLV3-21,Immunoglobulin lambda variable 3-21,LV321_HUMAN,2.567116763,1.513704564,1.680296612,1.718279526,2.056558617,2.568578737,-1.60436088,1.772741159,2.77542292,2.007798105,1.471340078,1.379580042,1.299486938
P98160,P98160,0.013875202,HSPG2,Basement membrane-specific heparan sulfate proteoglycan core protein,PGBM_HUMAN,1.725291028,3.037711026,1.750659733,3.01690243,3.537781169,3.06523547,2.752378145,3.233022905,2.652172957,2.259177821,2.004359878,1.894557686,1.716002179
Q00796,Q00796,0.148077902,SORD,Sorbitol dehydrogenase,DHSO_HUMAN,-4.000314999,-3.942115761,-2.189038619,-2.020418013,-0.350970093,-1.328450082,-0.579831618,-0.793963833,-1.912279571,-1.472849903,-4.855156557,-1.158096329,-2.635519014
Q01459,Q01459,0.082345471,CTBS,Di-N-acetylchitobiase,DIAC_HUMAN,-4.387227078,-2.298439218,-1.40930566,-1.539508005,-1.181094867,-3.44048493,-3.804580149,-2.558924427,-2.659986907,-0.622587439,-1.227351925,-3.810842661,-3.2674792
Q01518,Q01518,0.010977263,CAP1,Adenylyl cyclase-associated protein 1,CAP1_HUMAN,-4.548657589,-6.09321935,-5.574826435,-4.132048568,-1.393558778,-0.937399056,-3.125082068,-1.45108275,-2.486523692,-1.019974836,-6.800135557,-3.086421711,-2.12740349
Q02413,Q02413,0.022056658,DSG1,Desmoglein-1,DSG1_HUMAN,-4.948671277,-4.319273132,-1.367153539,-4.667452587,-2.966252672,-9.344268278,-2.664028601,-1.218823217,-1.710285389,-0.492972055,-1.155988927,-0.054998737,0.081679069
Q02487,Q02487,0.154395247,DSC2,Desmocollin-2,DSC2_HUMAN,-3.138119645,-3.942115761,-4.923365064,-4.98795009,-5.115573509,-4.332836398,-4.330721958,-5.972035523,-3.964930081,-3.36084682,-6.133511212,-3.36266537,-3.254763031
Q02763,Q02763,0.132803817,TEK,Angiopoietin-1 receptor,TIE2_HUMAN,-0.545092241,-3.29284417,-3.128531808,-7.155464097,-6.577179727,-2.525987377,-1.717912837,-1.002518868,-0.570644345,-6.713954218,-1.761424021,0.15655347,-0.010986114
Q02809,Q02809,0.189904007,PLOD1,"Procollagen-lysine,2-oxoglutarate 5-dioxygenase 1",PLOD1_HUMAN,-7.764956865,-5.531790236,-7.36808192,-4.585059324,-4.429786744,-6.265110054,-7.68049629,-2.547457095,-4.825747996,-1.695114192,-6.788910366,-3.086421711,-2.411625419
Q03001,Q03001,0.020987825,DST,Dystonin,DYST_HUMAN,-0.508802215,-0.07694404,-0.441224272,-2.126035289,-2.229648754,-1.478633472,-1.56877748,-1.312413055,-1.668849386,1.35825655,-0.617940714,-2.488619194,2.297757644
Q03591,Q03591,0.002434278,CFHR1,Complement factor H-related protein 1,FHR1_HUMAN,-0.094968277,-0.250010923,-0.07145459,1.129715066,0.864499569,1.3860306,-0.179812842,0.908033755,-0.054792511,0.500228556,-0.161038465,-0.711959661,-0.200518201
Q04721,Q04721,0.140718595,NOTCH2,Neurogenic locus notch homolog protein 2,NOTC2_HUMAN,5.284825048,-2.790813141,0.793639264,-6.386308462,-1.823995332,1.589194288,-0.741082771,1.529378796,-0.34023427,-3.710040847,1.53872411,-0.354539897,1.95952156
Q04756,Q04756,0.011534052,HGFAC,Hepatocyte growth factor activator,HGFA_HUMAN,-1.204852645,-0.18559172,-2.326715224,-0.648698675,-2.229648754,-2.990043043,-3.125082068,0.011293705,-1.1464475,-0.822042947,-0.682388908,-1.52651116,-1.215577419
Q04917,Q04917,0.095093776,YWHAH,14-3-3 protein eta,1433F_HUMAN,2.99124112,0.6503832,0.774777488,1.984331657,-3.432650813,-0.273555109,1.569081134,3.103626069,1.063551899,0.195689663,-1.392828603,-0.046503453,0.580873898
Q06033,Q06033,8.76E-11,ITIH3,Inter-alpha-trypsin inhibitor heavy chain H3,ITIH3_HUMAN,1.058193383,0.199207821,1.130378358,1.595283929,0.565536331,1.045586503,-0.75690744,0.67649059,-0.3303813,-1.152256511,0.109131345,-1.772472611,-0.886716879
Q06830,Q06830,0.121671051,PRDX1,Peroxiredoxin-1,PRDX1_HUMAN,-8.621236134,-6.660023717,-9.592846192,-5.103286002,-5.616762999,-7.030020507,-6.771281544,-4.928277462,-6.374871634,-2.51215277,-4.935853922,-6.158294048,-7.108624405
Q07075,Q07075,0.187827843,ENPEP,Glutamyl aminopeptidase,AMPE_HUMAN,-2.520793817,4.079324289,-0.172953272,1.500829542,-0.635192183,-1.478633472,-4.263466818,-4.820932554,-2.487417536,-0.337371413,-3.391577091,-4.890026401,-3.487305686
Q07954,Q07954,0.097710064,LRP1,Prolow-density lipoprotein receptor-related protein 1,LRP1_HUMAN,-4.957539729,-3.633047626,-1.625768373,-5.182561012,2.245861644,-1.608913757,-3.551451577,-3.789253726,-5.400237485,-3.528793109,3.129833781,-3.69275555,-2.538849901
Q07960,Q07960,0.121652585,ARHGAP1,Rho GTPase-activating protein 1,RHG01_HUMAN,-3.953264459,-1.071924837,-4.079570199,-0.303510675,-0.677203236,0.097726993,0.722668887,-3.828486267,-2.484065385,-0.664801438,-1.304794946,-3.025706606,-1.940237034
